INDEX;PART_NAME;PACKAGE_NAME;PIN_INDEX;PAD_NAME;CENTER_X;CENTER_Y;LONG_SIDE_LENGTH;SHORT_SIDE_LENGTH;ANGLE_DEGREE;NET
346;NW;DFN65P300X300X100-9N;6;7;3.327;9.855;0.762;0.3556;90;N$417
347;NW;DFN65P300X300X100-9N;7;8;3.327;10.49;0.762;0.3556;90;N$416
348;NW;DFN65P300X300X100-9N;8;9;1.905;9.525;2.413;1.5494;0;GND
349;R6;0402-B;0;1;6.032;13.15;0.62;0.62;90;N$416
350;R6;0402-B;1;2;6.032;12.25;0.62;0.62;90;N$417
351;R8;0402-B;0;1;6.985;7.435;0.62;0.62;90;N$417
352;R8;0402-B;1;2;6.985;6.535;0.62;0.62;90;GND
353;TR2;TRIM-PVZ2A;0;2;6.032;8.643;0.9;0.9;0;N$417
354;TR2;TRIM-PVZ2A;1;3;5.383;11.042;0.7;0.6;0;N$610
355;TR2;TRIM-PVZ2A;2;1;6.683;11.042;0.7;0.6;0;N$418
356;R7;0402-B;0;1;6.985;12.25;0.62;0.62;90;N$418
357;R7;0402-B;1;2;6.985;13.15;0.62;0.62;90;GND
358;C16;0603-B;0;1;3.657;14.287;1.0;0.95;0;N$416
359;C16;0603-B;1;2;2.058;14.287;1.0;0.95;0;GND
360;C17;0402-B;0;1;5.08;7.435;0.62;0.62;90;N$419
361;C17;0402-B;1;2;5.08;6.535;0.62;0.62;90;GND
362;C18;0603-B;0;1;1.105;6.985;1.0;0.95;0;BETA_5V'
363;C18;0603-B;1;2;2.705;6.985;1.0;0.95;0;GND
364;L2;0805-B;0;1;3.757;12.7;1.45;1.15;0;N$416
365;L2;0805-B;1;2;1.958;12.7;1.45;1.15;0;N_VW'
366;NN;DFN65P300X300X100-9N;0;1;10.008;10.49;0.762;0.3556;90;BETA_5V'
367;NN;DFN65P300X300X100-9N;1;2;10.008;9.855;0.762;0.3556;90;BETA_5V'
368;NN;DFN65P300X300X100-9N;2;3;10.008;9.195;0.762;0.3556;90;NN_EN
369;NN;DFN65P300X300X100-9N;3;4;10.008;8.56;0.762;0.3556;90;GND
370;NN;DFN65P300X300X100-9N;4;5;12.852;8.56;0.762;0.3556;90;NN_PG
371;NN;DFN65P300X300X100-9N;5;6;12.852;9.195;0.762;0.3556;90;N$611
372;NN;DFN65P300X300X100-9N;6;7;12.852;9.855;0.762;0.3556;90;N$609
373;NN;DFN65P300X300X100-9N;7;8;12.852;10.49;0.762;0.3556;90;N$608
374;NN;DFN65P300X300X100-9N;8;9;11.43;9.525;2.413;1.5494;0;GND
375;R10;0402-B;0;1;15.557;13.15;0.62;0.62;90;N$608
376;R10;0402-B;1;2;15.557;12.25;0.62;0.62;90;N$609
377;R12;0402-B;0;1;16.51;7.435;0.62;0.62;90;N$609
378;R12;0402-B;1;2;16.51;6.535;0.62;0.62;90;GND
379;TR3;TRIM-PVZ2A;0;2;15.557;8.643;0.9;0.9;0;N$609
380;TR3;TRIM-PVZ2A;1;3;14.907;11.042;0.7;0.6;0;N$994
381;TR3;TRIM-PVZ2A;2;1;16.207;11.042;0.7;0.6;0;N$802
382;R11;0402-B;0;1;16.51;12.25;0.62;0.62;90;N$802
383;R11;0402-B;1;2;16.51;13.15;0.62;0.62;90;GND
384;C19;0603-B;0;1;13.183;14.287;1.0;0.95;0;N$608
385;C19;0603-B;1;2;11.582;14.287;1.0;0.95;0;GND
386;C20;0402-B;0;1;14.605;7.435;0.62;0.62;90;N$611
387;C20;0402-B;1;2;14.605;6.535;0.62;0.62;90;GND
388;C21;0603-B;0;1;10.63;6.985;1.0;0.95;0;BETA_5V'
389;C21;0603-B;1;2;12.23;6.985;1.0;0.95;0;GND
390;L3;0805-B;0;1;13.283;12.7;1.45;1.15;0;N$608
391;L3;0805-B;1;2;11.482;12.7;1.45;1.15;0;N_VN'
392;NE;DFN65P300X300X100-9N;0;1;19.533;10.49;0.762;0.3556;90;BETA_5V'
393;NE;DFN65P300X300X100-9N;1;2;19.533;9.855;0.762;0.3556;90;BETA_5V'
394;NE;DFN65P300X300X100-9N;2;3;19.533;9.195;0.762;0.3556;90;NE_EN
395;NE;DFN65P300X300X100-9N;3;4;19.533;8.56;0.762;0.3556;90;GND
396;NE;DFN65P300X300X100-9N;4;5;22.377;8.56;0.762;0.3556;90;NE_PG
397;NE;DFN65P300X300X100-9N;5;6;22.377;9.195;0.762;0.3556;90;N$803
398;NE;DFN65P300X300X100-9N;6;7;22.377;9.855;0.762;0.3556;90;N$801
399;NE;DFN65P300X300X100-9N;7;8;22.377;10.49;0.762;0.3556;90;N$800
400;NE;DFN65P300X300X100-9N;8;9;20.955;9.525;2.413;1.5494;0;GND
401;R14;0402-B;0;1;25.082;13.15;0.62;0.62;90;N$800
402;R14;0402-B;1;2;25.082;12.25;0.62;0.62;90;N$801
403;R16;0402-B;0;1;26.035;7.435;0.62;0.62;90;N$801
404;R16;0402-B;1;2;26.035;6.535;0.62;0.62;90;GND
405;TR4;TRIM-PVZ2A;0;2;25.082;8.643;0.9;0.9;0;N$801
406;TR4;TRIM-PVZ2A;1;3;24.433;11.042;0.7;0.6;0;N$1002
407;TR4;TRIM-PVZ2A;2;1;25.732;11.042;0.7;0.6;0;N$998
408;R15;0402-B;0;1;26.035;12.25;0.62;0.62;90;N$998
409;R15;0402-B;1;2;26.035;13.15;0.62;0.62;90;GND
410;C22;0603-B;0;1;22.707;14.287;1.0;0.95;0;N$800
411;C22;0603-B;1;2;21.107;14.287;1.0;0.95;0;GND
412;C23;0402-B;0;1;24.13;7.435;0.62;0.62;90;N$803
413;C23;0402-B;1;2;24.13;6.535;0.62;0.62;90;GND
414;C24;0603-B;0;1;20.155;6.985;1.0;0.95;0;BETA_5V'
415;C24;0603-B;1;2;21.755;6.985;1.0;0.95;0;GND
416;L4;0805-B;0;1;22.807;12.7;1.45;1.15;0;N$800
417;L4;0805-B;1;2;21.008;12.7;1.45;1.15;0;N_VE'
418;EE;DFN65P300X300X100-9N;0;1;9.042;-10.49;0.762;0.3556;90;BETA_5V'
419;EE;DFN65P300X300X100-9N;1;2;9.042;-9.855;0.762;0.3556;90;BETA_5V'
420;EE;DFN65P300X300X100-9N;2;3;9.042;-9.195;0.762;0.3556;90;EE_EN
421;EE;DFN65P300X300X100-9N;3;4;9.042;-8.56;0.762;0.3556;90;GND
422;EE;DFN65P300X300X100-9N;4;5;6.198;-8.56;0.762;0.3556;90;EE_PG
423;EE;DFN65P300X300X100-9N;5;6;6.198;-9.195;0.762;0.3556;90;N$995
424;EE;DFN65P300X300X100-9N;6;7;6.198;-9.855;0.762;0.3556;90;N$993
425;EE;DFN65P300X300X100-9N;7;8;6.198;-10.49;0.762;0.3556;90;N$992
426;EE;DFN65P300X300X100-9N;8;9;7.62;-9.525;2.413;1.5494;0;GND
427;R18;0402-B;0;1;3.493;-13.15;0.62;0.62;90;N$992
428;R18;0402-B;1;2;3.493;-12.25;0.62;0.62;90;N$993
429;R20;0402-B;0;1;2.54;-7.435;0.62;0.62;90;N$993
430;R20;0402-B;1;2;2.54;-6.535;0.62;0.62;90;GND
431;TR5;TRIM-PVZ2A;0;2;3.493;-8.643;0.9;0.9;0;N$993
432;TR5;TRIM-PVZ2A;1;3;4.143;-11.042;0.7;0.6;0;N$1010
433;TR5;TRIM-PVZ2A;2;1;2.843;-11.042;0.7;0.6;0;N$1007
434;R19;0402-B;0;1;2.54;-12.25;0.62;0.62;90;N$1007
435;R19;0402-B;1;2;2.54;-13.15;0.62;0.62;90;GND
436;C37;0603-B;0;1;5.868;-14.287;1.0;0.95;0;N$992
437;C37;0603-B;1;2;7.468;-14.287;1.0;0.95;0;GND
438;C38;0402-B;0;1;4.445;-7.435;0.62;0.62;90;N$995
439;C38;0402-B;1;2;4.445;-6.535;0.62;0.62;90;GND
440;C39;0603-B;0;1;8.42;-6.985;1.0;0.95;0;BETA_5V'
441;C39;0603-B;1;2;6.82;-6.985;1.0;0.95;0;GND
442;L5;0805-B;0;1;5.768;-12.7;1.45;1.15;0;N$992
443;L5;0805-B;1;2;7.568;-12.7;1.45;1.15;0;E_VE'
444;SE;DFN65P300X300X100-9N;0;1;-0.483;-10.49;0.762;0.3556;90;BETA_5V'
445;SE;DFN65P300X300X100-9N;1;2;-0.483;-9.855;0.762;0.3556;90;BETA_5V'
446;SE;DFN65P300X300X100-9N;2;3;-0.483;-9.195;0.762;0.3556;90;SE_EN
447;SE;DFN65P300X300X100-9N;3;4;-0.483;-8.56;0.762;0.3556;90;GND
448;SE;DFN65P300X300X100-9N;4;5;-3.327;-8.56;0.762;0.3556;90;SE_PG
449;SE;DFN65P300X300X100-9N;5;6;-3.327;-9.195;0.762;0.3556;90;N$1003
450;SE;DFN65P300X300X100-9N;6;7;-3.327;-9.855;0.762;0.3556;90;N$1001
451;SE;DFN65P300X300X100-9N;7;8;-3.327;-10.49;0.762;0.3556;90;N$1000
452;SE;DFN65P300X300X100-9N;8;9;-1.905;-9.525;2.413;1.5494;0;GND
453;R22;0402-B;0;1;-6.032;-13.15;0.62;0.62;90;N$1000
454;R22;0402-B;1;2;-6.032;-12.25;0.62;0.62;90;N$1001
455;R24;0402-B;0;1;-6.985;-7.435;0.62;0.62;90;N$1001
456;R24;0402-B;1;2;-6.985;-6.535;0.62;0.62;90;GND
457;TR6;TRIM-PVZ2A;0;2;-6.032;-8.643;0.9;0.9;0;N$1001
458;TR6;TRIM-PVZ2A;1;3;-5.382;-11.042;0.7;0.6;0;N$1018
459;TR6;TRIM-PVZ2A;2;1;-6.683;-11.042;0.7;0.6;0;N$1014
460;R23;0402-B;0;1;-6.985;-12.25;0.62;0.62;90;N$1014
461;R23;0402-B;1;2;-6.985;-13.15;0.62;0.62;90;GND
462;C40;0603-B;0;1;-3.657;-14.287;1.0;0.95;0;N$1000
463;C40;0603-B;1;2;-2.058;-14.287;1.0;0.95;0;GND
464;C41;0402-B;0;1;-5.08;-7.435;0.62;0.62;90;N$1003
465;C41;0402-B;1;2;-5.08;-6.535;0.62;0.62;90;GND
466;C42;0603-B;0;1;-1.105;-6.985;1.0;0.95;0;BETA_5V'
467;C42;0603-B;1;2;-2.705;-6.985;1.0;0.95;0;GND
468;L6;0805-B;0;1;-3.757;-12.7;1.45;1.15;0;N$1000
469;L6;0805-B;1;2;-1.958;-12.7;1.45;1.15;0;S_VE'
470;SS;DFN65P300X300X100-9N;0;1;-10.008;-10.49;0.762;0.3556;90;BETA_5V'
471;SS;DFN65P300X300X100-9N;1;2;-10.008;-9.855;0.762;0.3556;90;BETA_5V'
472;SS;DFN65P300X300X100-9N;2;3;-10.008;-9.195;0.762;0.3556;90;SS_EN
473;SS;DFN65P300X300X100-9N;3;4;-10.008;-8.56;0.762;0.3556;90;GND
474;SS;DFN65P300X300X100-9N;4;5;-12.852;-8.56;0.762;0.3556;90;SS_PG
475;SS;DFN65P300X300X100-9N;5;6;-12.852;-9.195;0.762;0.3556;90;N$1011
476;SS;DFN65P300X300X100-9N;6;7;-12.852;-9.855;0.762;0.3556;90;N$1009
477;SS;DFN65P300X300X100-9N;7;8;-12.852;-10.49;0.762;0.3556;90;N$1008
478;SS;DFN65P300X300X100-9N;8;9;-11.43;-9.525;2.413;1.5494;0;GND
479;R26;0402-B;0;1;-15.557;-13.15;0.62;0.62;90;N$1008
480;R26;0402-B;1;2;-15.557;-12.25;0.62;0.62;90;N$1009
481;R28;0402-B;0;1;-16.51;-7.435;0.62;0.62;90;N$1009
482;R28;0402-B;1;2;-16.51;-6.535;0.62;0.62;90;GND
483;TR7;TRIM-PVZ2A;0;2;-15.557;-8.643;0.9;0.9;0;N$1009
484;TR7;TRIM-PVZ2A;1;3;-14.907;-11.042;0.7;0.6;0;N$1944
485;TR7;TRIM-PVZ2A;2;1;-16.207;-11.042;0.7;0.6;0;N$1022
486;R27;0402-B;0;1;-16.51;-12.25;0.62;0.62;90;N$1022
487;R27;0402-B;1;2;-16.51;-13.15;0.62;0.62;90;GND
488;C43;0603-B;0;1;-13.183;-14.287;1.0;0.95;0;N$1008
489;C43;0603-B;1;2;-11.582;-14.287;1.0;0.95;0;GND
490;C44;0402-B;0;1;-14.605;-7.435;0.62;0.62;90;N$1011
491;C44;0402-B;1;2;-14.605;-6.535;0.62;0.62;90;GND
492;C45;0603-B;0;1;-10.63;-6.985;1.0;0.95;0;BETA_5V'
493;C45;0603-B;1;2;-12.23;-6.985;1.0;0.95;0;GND
494;L7;0805-B;0;1;-13.283;-12.7;1.45;1.15;0;N$1008
495;L7;0805-B;1;2;-11.482;-12.7;1.45;1.15;0;S_VS'
496;SW;DFN65P300X300X100-9N;0;1;-19.533;-10.49;0.762;0.3556;90;BETA_5V'
497;SW;DFN65P300X300X100-9N;1;2;-19.533;-9.855;0.762;0.3556;90;BETA_5V'
498;SW;DFN65P300X300X100-9N;2;3;-19.533;-9.195;0.762;0.3556;90;SW_EN
499;SW;DFN65P300X300X100-9N;3;4;-19.533;-8.56;0.762;0.3556;90;GND
500;SW;DFN65P300X300X100-9N;4;5;-22.377;-8.56;0.762;0.3556;90;SW_PG
501;SW;DFN65P300X300X100-9N;5;6;-22.377;-9.195;0.762;0.3556;90;N$1019
502;SW;DFN65P300X300X100-9N;6;7;-22.377;-9.855;0.762;0.3556;90;N$1017
503;SW;DFN65P300X300X100-9N;7;8;-22.377;-10.49;0.762;0.3556;90;N$1016
504;SW;DFN65P300X300X100-9N;8;9;-20.955;-9.525;2.413;1.5494;0;GND
505;R30;0402-B;0;1;-25.082;-13.15;0.62;0.62;90;N$1016
506;R30;0402-B;1;2;-25.082;-12.25;0.62;0.62;90;N$1017
507;R32;0402-B;0;1;-26.035;-7.435;0.62;0.62;90;N$1017
508;R32;0402-B;1;2;-26.035;-6.535;0.62;0.62;90;GND
509;TR8;TRIM-PVZ2A;0;2;-25.082;-8.643;0.9;0.9;0;N$1017
510;TR8;TRIM-PVZ2A;1;3;-24.433;-11.042;0.7;0.6;0;N$3430
511;TR8;TRIM-PVZ2A;2;1;-25.732;-11.042;0.7;0.6;0;N$3239
512;R31;0402-B;0;1;-26.035;-12.25;0.62;0.62;90;N$3239
513;R31;0402-B;1;2;-26.035;-13.15;0.62;0.62;90;GND
514;C46;0603-B;0;1;-22.707;-14.287;1.0;0.95;0;N$1016
515;C46;0603-B;1;2;-21.107;-14.287;1.0;0.95;0;GND
516;C47;0402-B;0;1;-24.13;-7.435;0.62;0.62;90;N$1019
517;C47;0402-B;1;2;-24.13;-6.535;0.62;0.62;90;GND
518;C48;0603-B;0;1;-20.155;-6.985;1.0;0.95;0;BETA_5V'
519;C48;0603-B;1;2;-21.755;-6.985;1.0;0.95;0;GND
520;L8;0805-B;0;1;-22.807;-12.7;1.45;1.15;0;N$1016
521;L8;0805-B;1;2;-21.008;-12.7;1.45;1.15;0;S_VW'
522;MXS;DFN65P300X300X100-9N;0;1;-44.78;-16.662;0.762;0.3556;0;BETA_5V'
523;MXS;DFN65P300X300X100-9N;1;2;-44.145;-16.662;0.762;0.3556;0;BETA_5V'
524;MXS;DFN65P300X300X100-9N;2;3;-43.485;-16.662;0.762;0.3556;0;MXS_EN
525;MXS;DFN65P300X300X100-9N;3;4;-42.85;-16.662;0.762;0.3556;0;GND
526;MXS;DFN65P300X300X100-9N;4;5;-42.85;-13.818;0.762;0.3556;0;MXS_PG
527;MXS;DFN65P300X300X100-9N;5;6;-43.485;-13.818;0.762;0.3556;0;N$47
528;MXS;DFN65P300X300X100-9N;6;7;-44.145;-13.818;0.762;0.3556;0;N$46
529;MXS;DFN65P300X300X100-9N;7;8;-44.78;-13.818;0.762;0.3556;0;N$1
530;MXS;DFN65P300X300X100-9N;8;9;-43.815;-15.24;2.413;1.5494;90;GND
531;R41;0402-B;0;1;-46.17;-12.065;0.62;0.62;0;N$1
532;R41;0402-B;1;2;-45.27;-12.065;0.62;0.62;0;N$46
533;R42;0402-B;0;1;-44.265;-12.065;0.62;0.62;0;N$46
534;R42;0402-B;1;2;-43.365;-12.065;0.62;0.62;0;GND
535;C49;0603-B;0;1;-46.355;-14.44;1.0;0.95;90;N$1
536;C49;0603-B;1;2;-46.355;-16.04;1.0;0.95;90;GND
537;C50;0402-B;0;1;-42.36;-12.065;0.62;0.62;0;N$47
538;C50;0402-B;1;2;-41.46;-12.065;0.62;0.62;0;GND
539;C51;0603-B;0;1;-41.275;-16.04;1.0;0.95;90;BETA_5V'
540;C51;0603-B;1;2;-41.275;-14.44;1.0;0.95;90;GND
541;L9;0805-A;0;1;-48.26;-14.24;1.55;1.35;90;N$1
542;L9;0805-A;1;2;-48.26;-16.24;1.55;1.35;90;PCIE_S_V'
543;MCS;DFN65P300X300X100-9N;0;1;-44.78;-9.042;0.762;0.3556;0;BETA_5V'
544;MCS;DFN65P300X300X100-9N;1;2;-44.145;-9.042;0.762;0.3556;0;BETA_5V'
545;MCS;DFN65P300X300X100-9N;2;3;-43.485;-9.042;0.762;0.3556;0;MCS_EN
546;MCS;DFN65P300X300X100-9N;3;4;-42.85;-9.042;0.762;0.3556;0;GND
547;MCS;DFN65P300X300X100-9N;4;5;-42.85;-6.198;0.762;0.3556;0;MCS_PG
548;MCS;DFN65P300X300X100-9N;5;6;-43.485;-6.198;0.762;0.3556;0;N$3236
549;MCS;DFN65P300X300X100-9N;6;7;-44.145;-6.198;0.762;0.3556;0;N$3235
550;MCS;DFN65P300X300X100-9N;7;8;-44.78;-6.198;0.762;0.3556;0;N$3234
551;MCS;DFN65P300X300X100-9N;8;9;-43.815;-7.62;2.413;1.5494;90;GND
552;R39;0402-B;0;1;-46.17;-4.445;0.62;0.62;0;N$3234
553;R39;0402-B;1;2;-45.27;-4.445;0.62;0.62;0;N$3235
554;R40;0402-B;0;1;-44.265;-4.445;0.62;0.62;0;N$3235
555;R40;0402-B;1;2;-43.365;-4.445;0.62;0.62;0;GND
556;C52;0603-B;0;1;-46.355;-6.82;1.0;0.95;90;N$3234
557;C52;0603-B;1;2;-46.355;-8.42;1.0;0.95;90;GND
558;C53;0402-B;0;1;-42.36;-4.445;0.62;0.62;0;N$3236
559;C53;0402-B;1;2;-41.46;-4.445;0.62;0.62;0;GND
560;C54;0603-B;0;1;-41.275;-8.42;1.0;0.95;90;BETA_5V'
561;C54;0603-B;1;2;-41.275;-6.82;1.0;0.95;90;GND
562;L10;0805-A;0;1;-48.26;-6.62;1.55;1.35;90;N$3234
563;L10;0805-A;1;2;-48.26;-8.62;1.55;1.35;90;CSO_S_V'
564;VIO;DFN65P300X300X100-9N;0;1;-44.78;-1.422;0.762;0.3556;0;BETA_5V'
565;VIO;DFN65P300X300X100-9N;1;2;-44.145;-1.422;0.762;0.3556;0;BETA_5V'
566;VIO;DFN65P300X300X100-9N;2;3;-43.485;-1.422;0.762;0.3556;0;VIO_EN
567;VIO;DFN65P300X300X100-9N;3;4;-42.85;-1.422;0.762;0.3556;0;GND
568;VIO;DFN65P300X300X100-9N;4;5;-42.85;1.422;0.762;0.3556;0;VIO_PG
569;VIO;DFN65P300X300X100-9N;5;6;-43.485;1.422;0.762;0.3556;0;N$3427
570;VIO;DFN65P300X300X100-9N;6;7;-44.145;1.422;0.762;0.3556;0;N$3426
571;VIO;DFN65P300X300X100-9N;7;8;-44.78;1.422;0.762;0.3556;0;N$3425
572;VIO;DFN65P300X300X100-9N;8;9;-43.815;0.0;2.413;1.5494;90;GND
573;R37;0402-B;0;1;-46.17;3.175;0.62;0.62;0;N$3425
574;R37;0402-B;1;2;-45.27;3.175;0.62;0.62;0;N$3426
575;R38;0402-B;0;1;-44.265;3.175;0.62;0.62;0;N$3426
576;R38;0402-B;1;2;-43.365;3.175;0.62;0.62;0;GND
577;C55;0603-B;0;1;-46.355;0.8;1.0;0.95;90;N$3425
578;C55;0603-B;1;2;-46.355;-0.8;1.0;0.95;90;GND
579;C56;0402-B;0;1;-42.36;3.175;0.62;0.62;0;N$3427
580;C56;0402-B;1;2;-41.46;3.175;0.62;0.62;0;GND
581;C57;0603-B;0;1;-41.275;-0.8;1.0;0.95;90;BETA_5V'
582;C57;0603-B;1;2;-41.275;0.8;1.0;0.95;90;GND
583;L11;0805-A;0;1;-48.26;1.0;1.55;1.35;90;N$3425
584;L11;0805-A;1;2;-48.26;-1.0;1.55;1.35;90;VCCIO
585;MCN;DFN65P300X300X100-9N;0;1;-44.78;6.198;0.762;0.3556;0;BETA_5V'
586;MCN;DFN65P300X300X100-9N;1;2;-44.145;6.198;0.762;0.3556;0;BETA_5V'
587;MCN;DFN65P300X300X100-9N;2;3;-43.485;6.198;0.762;0.3556;0;MCN_EN
588;MCN;DFN65P300X300X100-9N;3;4;-42.85;6.198;0.762;0.3556;0;GND
589;MCN;DFN65P300X300X100-9N;4;5;-42.85;9.042;0.762;0.3556;0;MCN_PG
590;MCN;DFN65P300X300X100-9N;5;6;-43.485;9.042;0.762;0.3556;0;N$3618
591;MCN;DFN65P300X300X100-9N;6;7;-44.145;9.042;0.762;0.3556;0;N$3617
592;MCN;DFN65P300X300X100-9N;7;8;-44.78;9.042;0.762;0.3556;0;N$3616
593;MCN;DFN65P300X300X100-9N;8;9;-43.815;7.62;2.413;1.5494;90;GND
594;R35;0402-B;0;1;-46.17;10.795;0.62;0.62;0;N$3616
595;R35;0402-B;1;2;-45.27;10.795;0.62;0.62;0;N$3617
596;R36;0402-B;0;1;-44.265;10.795;0.62;0.62;0;N$3617
597;R36;0402-B;1;2;-43.365;10.795;0.62;0.62;0;GND
598;C58;0603-B;0;1;-46.355;8.42;1.0;0.95;90;N$3616
599;C58;0603-B;1;2;-46.355;6.82;1.0;0.95;90;GND
600;C59;0402-B;0;1;-42.36;10.795;0.62;0.62;0;N$3618
601;C59;0402-B;1;2;-41.46;10.795;0.62;0.62;0;GND
602;C60;0603-B;0;1;-41.275;6.82;1.0;0.95;90;BETA_5V'
603;C60;0603-B;1;2;-41.275;8.42;1.0;0.95;90;GND
604;L12;0805-A;0;1;-48.26;8.62;1.55;1.35;90;N$3616
605;L12;0805-A;1;2;-48.26;6.62;1.55;1.35;90;CSO_N_V'
606;MXN;DFN65P300X300X100-9N;0;1;-44.78;13.818;0.762;0.3556;0;BETA_5V'
607;MXN;DFN65P300X300X100-9N;1;2;-44.145;13.818;0.762;0.3556;0;BETA_5V'
608;MXN;DFN65P300X300X100-9N;2;3;-43.485;13.818;0.762;0.3556;0;MXN_EN
609;MXN;DFN65P300X300X100-9N;3;4;-42.85;13.818;0.762;0.3556;0;GND
610;MXN;DFN65P300X300X100-9N;4;5;-42.85;16.662;0.762;0.3556;0;MXN_PG
611;MXN;DFN65P300X300X100-9N;5;6;-43.485;16.662;0.762;0.3556;0;N$3809
612;MXN;DFN65P300X300X100-9N;6;7;-44.145;16.662;0.762;0.3556;0;N$3808
613;MXN;DFN65P300X300X100-9N;7;8;-44.78;16.662;0.762;0.3556;0;N$3807
614;MXN;DFN65P300X300X100-9N;8;9;-43.815;15.24;2.413;1.5494;90;GND
615;R33;0402-B;0;1;-46.17;18.415;0.62;0.62;0;N$3807
616;R33;0402-B;1;2;-45.27;18.415;0.62;0.62;0;N$3808
617;R34;0402-B;0;1;-44.265;18.415;0.62;0.62;0;N$3808
618;R34;0402-B;1;2;-43.365;18.415;0.62;0.62;0;GND
619;C61;0603-B;0;1;-46.355;16.04;1.0;0.95;90;N$3807
620;C61;0603-B;1;2;-46.355;14.44;1.0;0.95;90;GND
621;C62;0402-B;0;1;-42.36;18.415;0.62;0.62;0;N$3809
622;C62;0402-B;1;2;-41.46;18.415;0.62;0.62;0;GND
623;C63;0603-B;0;1;-41.275;14.44;1.0;0.95;90;BETA_5V'
624;C63;0603-B;1;2;-41.275;16.04;1.0;0.95;90;GND
625;L13;0805-A;0;1;-48.26;16.24;1.55;1.35;90;N$3807
626;L13;0805-A;1;2;-48.26;14.24;1.55;1.35;90;PCIE_N_V'
627;U6;QFN50P400X400X80-25N;0;1;-1.25;-1.95;0.8128;0.3048;0;SW_EN
628;U6;QFN50P400X400X80-25N;1;2;-0.75;-1.95;0.8128;0.3048;0;SS_PG
629;U6;QFN50P400X400X80-25N;2;3;-0.25;-1.95;0.8128;0.3048;0;SS_EN
630;U6;QFN50P400X400X80-25N;3;4;0.25;-1.95;0.8128;0.3048;0;SE_PG
631;U6;QFN50P400X400X80-25N;4;5;0.75;-1.95;0.8128;0.3048;0;SE_EN
632;U6;QFN50P400X400X80-25N;5;6;1.25;-1.95;0.8128;0.3048;0;EE_PG
633;U6;QFN50P400X400X80-25N;6;7;1.95;-1.25;0.8128;0.3048;90;EE_EN
634;U6;QFN50P400X400X80-25N;7;8;1.95;-0.75;0.8128;0.3048;90;VCC
635;U6;QFN50P400X400X80-25N;8;9;1.95;-0.25;0.8128;0.3048;90;PMOD_SCL
636;U6;QFN50P400X400X80-25N;9;10;1.95;0.25;0.8128;0.3048;90;PMOD_SDA
637;U6;QFN50P400X400X80-25N;10;11;1.95;0.75;0.8128;0.3048;90;N$4020
638;U6;QFN50P400X400X80-25N;11;12;1.95;1.25;0.8128;0.3048;90;VCC
639;U6;QFN50P400X400X80-25N;12;13;1.25;1.95;0.8128;0.3048;0;
640;U6;QFN50P400X400X80-25N;13;14;0.75;1.95;0.8128;0.3048;0;
641;U6;QFN50P400X400X80-25N;14;15;0.25;1.95;0.8128;0.3048;0;NE_PG
642;U6;QFN50P400X400X80-25N;15;16;-0.25;1.95;0.8128;0.3048;0;NE_EN
643;U6;QFN50P400X400X80-25N;16;17;-0.75;1.95;0.8128;0.3048;0;NN_PG
644;U6;QFN50P400X400X80-25N;17;18;-1.25;1.95;0.8128;0.3048;0;NN_EN
645;U6;QFN50P400X400X80-25N;18;19;-1.95;1.25;0.8128;0.3048;90;NW_PG
646;U6;QFN50P400X400X80-25N;19;20;-1.95;0.75;0.8128;0.3048;90;NW_EN
647;U6;QFN50P400X400X80-25N;20;21;-1.95;0.25;0.8128;0.3048;90;WW_PG
648;U6;QFN50P400X400X80-25N;21;22;-1.95;-0.25;0.8128;0.3048;90;WW_EN
649;U6;QFN50P400X400X80-25N;22;23;-1.95;-0.75;0.8128;0.3048;90;GND
650;U6;QFN50P400X400X80-25N;23;24;-1.95;-1.25;0.8128;0.3048;90;SW_PG
651;U6;QFN50P400X400X80-25N;24;25;0.0;0.0;2.2;2.2;90;GND
652;U7;QFN50P400X400X80-25N;0;1;-35.54;2.495;0.8128;0.3048;0;MXS_EN
653;U7;QFN50P400X400X80-25N;1;2;-35.04;2.495;0.8128;0.3048;0;
654;U7;QFN50P400X400X80-25N;2;3;-34.54;2.495;0.8128;0.3048;0;
655;U7;QFN50P400X400X80-25N;3;4;-34.04;2.495;0.8128;0.3048;0;
656;U7;QFN50P400X400X80-25N;4;5;-33.54;2.495;0.8128;0.3048;0;
657;U7;QFN50P400X400X80-25N;5;6;-33.04;2.495;0.8128;0.3048;0;
658;U7;QFN50P400X400X80-25N;6;7;-32.34;3.195;0.8128;0.3048;90;
659;U7;QFN50P400X400X80-25N;7;8;-32.34;3.695;0.8128;0.3048;90;VCC
660;U7;QFN50P400X400X80-25N;8;9;-32.34;4.195;0.8128;0.3048;90;PMOD_SCL
661;U7;QFN50P400X400X80-25N;9;10;-32.34;4.695;0.8128;0.3048;90;PMOD_SDA
662;U7;QFN50P400X400X80-25N;10;11;-32.34;5.195;0.8128;0.3048;90;N$4041
663;U7;QFN50P400X400X80-25N;11;12;-32.34;5.695;0.8128;0.3048;90;VCC
664;U7;QFN50P400X400X80-25N;12;13;-33.04;6.395;0.8128;0.3048;0;
665;U7;QFN50P400X400X80-25N;13;14;-33.54;6.395;0.8128;0.3048;0;
666;U7;QFN50P400X400X80-25N;14;15;-34.04;6.395;0.8128;0.3048;0;MXN_PG
